Temps___(ms):, Pos.cal.(ï¿½m):, Tension_(mV):
 8.0670275E+7, 5.3355389E+0, 7.4010748E+2
 8.0670355E+7, 5.3456633E+0, 6.9858330E+2
 8.0670435E+7, 5.3557876E+0, 5.3492916E+2
 8.0670515E+7, 5.3659120E+0, 4.8607719E+2
 8.0670595E+7, 5.3760364E+0, 3.9570102E+2
 8.0670675E+7, 5.3861607E+0, 3.2975087E+2
 8.0670755E+7, 5.3962851E+0, 2.9799706E+2
 8.0670835E+7, 5.4064094E+0, 2.4914509E+2
 8.0670915E+7, 5.4165338E+0, 2.6380068E+2
 8.0670995E+7, 5.4266582E+0, 2.6380068E+2
 8.0671075E+7, 5.4367825E+0, 2.7601367E+2
 8.0671155E+7, 5.4469069E+0, 3.2975087E+2
 8.0671235E+7, 5.4570312E+0, 3.5173425E+2
 8.0671315E+7, 5.4671556E+0, 4.3722519E+2
 8.0671395E+7, 5.4772800E+0, 5.1050317E+2
 8.0671475E+7, 5.4874043E+0, 5.7401073E+2
 8.0671555E+7, 5.4975287E+0, 6.4973134E+2
 8.0671635E+7, 5.5076531E+0, 6.9125551E+2
 8.0671715E+7, 5.5177774E+0, 7.8407425E+2
 8.0671795E+7, 5.5279018E+0, 8.2559842E+2
 8.0671875E+7, 5.5380261E+0, 8.6956519E+2
 8.0671955E+7, 5.5481505E+0, 9.2330241E+2
 8.0672035E+7, 5.5582749E+0, 9.6726918E+2
 8.0672115E+7, 5.5683992E+0, 1.0454323E+3
 8.0672195E+7, 5.5785236E+0, 1.1016121E+3
 8.0672275E+7, 5.5886480E+0, 1.1260381E+3
 8.0672355E+7, 5.5987723E+0, 1.1675622E+3
 8.0672435E+7, 5.6088967E+0, 1.1675622E+3
 8.0672515E+7, 5.6190210E+0, 1.2066438E+3
 8.0672595E+7, 5.6291454E+0, 1.1895456E+3
 8.0672675E+7, 5.6392698E+0, 1.1504641E+3
 8.0672755E+7, 5.6493941E+0, 1.1064973E+3
 8.0672835E+7, 5.6595185E+0, 9.9658036E+2
 8.0672915E+7, 5.6696429E+0, 9.0376163E+2
 8.0672995E+7, 5.6797672E+0, 7.7674645E+2
 8.0673075E+7, 5.6898916E+0, 6.3751835E+2
 8.0673155E+7, 5.7000159E+0, 4.8607719E+2
 8.0673235E+7, 5.7101403E+0, 3.6394724E+2
 8.0673315E+7, 5.7202647E+0, 3.0776745E+2
 8.0673395E+7, 5.7303890E+0, 2.5647289E+2
 8.0673475E+7, 5.7405134E+0, 2.4914509E+2
 8.0673555E+7, 5.7506378E+0, 2.5647289E+2
 8.0673635E+7, 5.7607621E+0, 2.5647289E+2
 8.0673715E+7, 5.7708865E+0, 3.3463606E+2
 8.0673795E+7, 5.7810108E+0, 3.8837323E+2
 8.0673875E+7, 5.7911352E+0, 4.7630680E+2
 8.0673955E+7, 5.8012596E+0, 5.8866632E+2
 8.0674035E+7, 5.8113839E+0, 6.7415732E+2
 8.0674115E+7, 5.8215083E+0, 7.7918905E+2
 8.0674195E+7, 5.8316327E+0, 8.6712259E+2
 8.0674275E+7, 5.8417570E+0, 8.9887643E+2
 8.0674355E+7, 5.8518814E+0, 1.1431363E+3
 8.0674435E+7, 5.8620057E+0, 1.1235955E+3
 8.0674515E+7, 5.8721301E+0, 1.1480215E+3
 8.0674595E+7, 5.8822545E+0, 1.1431363E+3
 8.0674675E+7, 5.8923788E+0, 1.1480215E+3
 8.0674755E+7, 5.9025032E+0, 1.1431363E+3
 8.0674835E+7, 5.9126276E+0, 1.0771861E+3
 8.0674915E+7, 5.9227519E+0, 1.0674157E+3
 8.0674995E+7, 5.9328763E+0, 9.8436737E+2
 8.0675075E+7, 5.9430006E+0, 9.0376163E+2
 8.0675155E+7, 5.9531250E+0, 8.2804102E+2
 8.0675235E+7, 5.9632494E+0, 7.6453346E+2
 8.0675315E+7, 5.9733737E+0, 6.9614071E+2
 8.0675395E+7, 5.9834981E+0, 5.6424034E+2
 8.0675475E+7, 5.9936224E+0, 4.8607719E+2
 8.0675555E+7, 6.0037468E+0, 3.6638984E+2
 8.0675635E+7, 6.0138712E+0, 2.8089887E+2
 8.0675715E+7, 6.0239955E+0, 2.7112848E+2
 8.0675795E+7, 6.0341199E+0, 2.4181730E+2
 8.0675875E+7, 6.0442443E+0, 2.5403029E+2
 8.0675955E+7, 6.0543686E+0, 2.8822666E+2
 8.0676035E+7, 6.0644930E+0, 3.2242307E+2
 8.0676115E+7, 6.0746173E+0, 4.3478259E+2
 8.0676195E+7, 6.0847417E+0, 4.9829018E+2
 8.0676275E+7, 6.0948661E+0, 5.8378112E+2
 8.0676355E+7, 6.1049904E+0, 6.7659992E+2
 8.0676435E+7, 6.1151148E+0, 7.2789448E+2
 8.0676515E+7, 6.1252392E+0, 8.5735220E+2
 8.0676595E+7, 6.1353635E+0, 9.0620422E+2
 8.0676675E+7, 6.1454879E+0, 9.8436737E+2
 8.0676755E+7, 6.1556122E+0, 1.0307767E+3
 8.0676835E+7, 6.1657366E+0, 1.0503175E+3
 8.0676915E+7, 6.1758610E+0, 1.1187103E+3
 8.0676995E+7, 6.1859853E+0, 1.1431363E+3
 8.0677075E+7, 6.1961097E+0, 1.1675622E+3
 8.0677155E+7, 6.2062341E+0, 1.1919882E+3
 8.0677235E+7, 6.2163584E+0, 1.1748900E+3
 8.0677315E+7, 6.2264828E+0, 1.1846604E+3
 8.0677395E+7, 6.2366071E+0, 1.1284807E+3
 8.0677475E+7, 6.2467315E+0, 1.1040547E+3
 8.0677555E+7, 6.2568559E+0, 1.0503175E+3
 8.0677635E+7, 6.2669802E+0, 9.5017099E+2
 8.0677715E+7, 6.2771046E+0, 8.7933564E+2
 8.0677795E+7, 6.2872290E+0, 7.2789448E+2
 8.0677875E+7, 6.2973533E+0, 6.1064970E+2
 8.0677955E+7, 6.3074777E+0, 4.9584758E+2
 8.0678035E+7, 6.3176020E+0, 3.6883244E+2
 8.0678115E+7, 6.3277264E+0, 3.2975087E+2
 8.0678195E+7, 6.3378508E+0, 2.6135808E+2
 8.0678275E+7, 6.3479751E+0, 2.5647289E+2
 8.0678355E+7, 6.3580995E+0, 2.9799706E+2
 8.0678435E+7, 6.3682239E+0, 3.5173425E+2
 8.0678515E+7, 6.3783482E+0, 4.4211042E+2
 8.0678595E+7, 6.3884726E+0, 4.6165121E+2
 8.0678675E+7, 6.3985969E+0, 5.6912553E+2
 8.0678755E+7, 6.4087213E+0, 6.4484614E+2
 8.0678835E+7, 6.4188457E+0, 7.2789448E+2
 8.0678915E+7, 6.4289700E+0, 8.2804102E+2
 8.0678995E+7, 6.4390944E+0, 9.0864682E+2
 8.0679075E+7, 6.4492187E+0, 1.0136786E+3
 8.0679155E+7, 6.4593431E+0, 1.0967269E+3
 8.0679235E+7, 6.4694675E+0, 1.1138251E+3
 8.0679315E+7, 6.4795918E+0, 1.1773326E+3
 8.0679395E+7, 6.4897162E+0, 1.1748900E+3
 8.0679475E+7, 6.4998406E+0, 1.2139716E+3
 8.0679555E+7, 6.5099649E+0, 1.1968734E+3
 8.0679635E+7, 6.5200893E+0, 1.1797752E+3
 8.0679715E+7, 6.5302136E+0, 1.1822178E+3
 8.0679795E+7, 6.5403380E+0, 1.1187103E+3
 8.0679875E+7, 6.5504624E+0, 1.0869565E+3
 8.0679955E+7, 6.5605867E+0, 9.9902296E+2
 8.0680035E+7, 6.5707111E+0, 9.4284320E+2
 8.0680115E+7, 6.5808355E+0, 8.8422084E+2
 8.0680195E+7, 6.5909598E+0, 7.7918905E+2
 8.0680275E+7, 6.6010842E+0, 6.9614071E+2
 8.0680355E+7, 6.6112085E+0, 6.5461653E+2
 8.0680435E+7, 6.6213329E+0, 5.6424034E+2
 8.0680515E+7, 6.6314573E+0, 5.2027357E+2
 8.0680595E+7, 6.6415816E+0, 4.3478259E+2
 8.0680675E+7, 6.6517060E+0, 3.4929165E+2
 8.0680755E+7, 6.6618304E+0, 2.8334147E+2
 8.0680835E+7, 6.6719547E+0, 2.5647289E+2
 8.0680915E+7, 6.6820791E+0, 2.6380068E+2
 8.0680995E+7, 6.6922034E+0, 2.4425989E+2
 8.0681075E+7, 6.7023278E+0, 2.8822666E+2
 8.0681155E+7, 6.7124522E+0, 3.2242307E+2
 8.0681235E+7, 6.7225765E+0, 3.6394724E+2
 8.0681315E+7, 6.7327009E+0, 4.3234000E+2
 8.0681395E+7, 6.7428253E+0, 4.9584758E+2
 8.0681475E+7, 6.7529496E+0, 5.6424034E+2
 8.0681555E+7, 6.7630740E+0, 6.2286270E+2
 8.0681635E+7, 6.7731983E+0, 7.4499267E+2
 8.0681715E+7, 6.7833227E+0, 8.1582803E+2
 8.0681795E+7, 6.7934471E+0, 8.4269661E+2
 8.0681875E+7, 6.8035714E+0, 9.1597462E+2
 8.0681955E+7, 6.8136958E+0, 9.5505619E+2
 8.0682035E+7, 6.8238202E+0, 1.0014656E+3
 8.0682115E+7, 6.8339445E+0, 1.0478749E+3
 8.0682195E+7, 6.8440689E+0, 1.0503175E+3
 8.0682275E+7, 6.8541932E+0, 1.1089399E+3
 8.0682355E+7, 6.8643176E+0, 1.1235955E+3
 8.0682435E+7, 6.8744420E+0, 1.1577919E+3
 8.0682515E+7, 6.8845663E+0, 1.1626770E+3
 8.0682595E+7, 6.8946907E+0, 1.1382511E+3
 8.0682675E+7, 6.9048151E+0, 1.1480215E+3
 8.0682755E+7, 6.9149394E+0, 1.1016121E+3
 8.0682835E+7, 6.9250638E+0, 1.0625305E+3
 8.0682915E+7, 6.9351881E+0, 9.9413776E+2
 8.0682995E+7, 6.9453125E+0, 8.8422084E+2
 8.0683075E+7, 6.9554369E+0, 8.0117244E+2
 8.0683155E+7, 6.9655612E+0, 6.5217394E+2
 8.0683235E+7, 6.9756856E+0, 5.4225695E+2
 8.0683315E+7, 6.9858099E+0, 4.3966782E+2
 8.0683395E+7, 6.9959343E+0, 2.8089887E+2
 8.0683475E+7, 7.0060587E+0, 2.6624328E+2
 8.0683555E+7, 7.0161830E+0, 2.2960430E+2
 8.0683635E+7, 7.0263074E+0, 2.7112848E+2
 8.0683715E+7, 7.0364318E+0, 2.8089887E+2
 8.0683795E+7, 7.0465561E+0, 2.9799706E+2
 8.0683875E+7, 7.0566805E+0, 3.7127504E+2
 8.0683955E+7, 7.0668048E+0, 4.4943821E+2
 8.0684035E+7, 7.0769292E+0, 5.8378112E+2
 8.0684115E+7, 7.0870536E+0, 6.5705913E+2
 8.0684195E+7, 7.0971779E+0, 8.0117244E+2
 8.0684275E+7, 7.1073023E+0, 8.9399123E+2
 8.0684355E+7, 7.1174267E+0, 9.6482658E+2
 8.0684435E+7, 7.1275510E+0, 1.0674157E+3
 8.0684515E+7, 7.1376754E+0, 1.0771861E+3
 8.0684595E+7, 7.1477997E+0, 1.1406937E+3
 8.0684675E+7, 7.1579241E+0, 1.1675622E+3
 8.0684755E+7, 7.1680485E+0, 1.1358085E+3
 8.0684835E+7, 7.1781728E+0, 1.1162677E+3
 8.0684915E+7, 7.1882972E+0, 1.0283341E+3
 8.0684995E+7, 7.1984216E+0, 9.3795800E+2
 8.0685075E+7, 7.2085459E+0, 8.1827062E+2
 8.0685155E+7, 7.2186703E+0, 7.4743527E+2
 8.0685235E+7, 7.2287946E+0, 6.3996094E+2
 8.0685315E+7, 7.2389190E+0, 5.6424034E+2
 8.0685395E+7, 7.2490434E+0, 4.4699562E+2
 8.0685475E+7, 7.2591677E+0, 4.2256960E+2
 8.0685556E+7, 7.2692921E+0, 3.4929165E+2
 8.0685636E+7, 7.2794165E+0, 3.0776745E+2
 8.0685716E+7, 7.2895408E+0, 2.7845627E+2
 8.0685796E+7, 7.2996652E+0, 2.3937470E+2
 8.0685876E+7, 7.3097895E+0, 2.8578407E+2
 8.0685956E+7, 7.3199139E+0, 3.2242307E+2
 8.0686036E+7, 7.3300383E+0, 4.1768441E+2
 8.0686116E+7, 7.3401626E+0, 5.0073278E+2
 8.0686196E+7, 7.3502870E+0, 5.8378112E+2
 8.0686276E+7, 7.3604114E+0, 7.0102590E+2
 8.0686356E+7, 7.3705357E+0, 8.1094283E+2
 8.0686436E+7, 7.3806601E+0, 9.0376163E+2
 8.0686516E+7, 7.3907844E+0, 9.5994139E+2
 8.0686596E+7, 7.4009088E+0, 1.0210063E+3
 8.0686676E+7, 7.4110332E+0, 1.0796287E+3
 8.0686837E+7, 7.4211575E+0, 1.1382511E+3
 8.0686992E+7, 7.4312819E+0, 1.1724474E+3
 8.0687074E+7, 7.4414062E+0, 1.1919882E+3
 8.0687158E+7, 7.4515306E+0, 1.1993160E+3
 8.0687238E+7, 7.4616550E+0, 1.1748900E+3
 8.0687318E+7, 7.4717793E+0, 1.1919882E+3
 8.0687472E+7, 7.4819037E+0, 1.1577919E+3
 8.0687553E+7, 7.4920281E+0, 1.1187103E+3
 8.0687633E+7, 7.5021524E+0, 1.1016121E+3
 8.0687721E+7, 7.5122768E+0, 1.0405471E+3
 8.0687801E+7, 7.5224011E+0, 9.5994139E+2
 8.0687885E+7, 7.5325255E+0, 8.8910604E+2
 8.0687968E+7, 7.5426499E+0, 7.7430385E+2
 8.0688048E+7, 7.5527742E+0, 6.4240354E+2
 8.0688128E+7, 7.5628986E+0, 5.2515876E+2
 8.0688208E+7, 7.5730230E+0, 4.3478259E+2
 8.0688288E+7, 7.5831473E+0, 3.3463606E+2
 8.0688368E+7, 7.5932717E+0, 3.0288225E+2
 8.0688453E+7, 7.6033960E+0, 2.5891548E+2
 8.0688533E+7, 7.6135204E+0, 2.6135808E+2
 8.0688613E+7, 7.6236448E+0, 2.7112848E+2
 8.0688693E+7, 7.6337691E+0, 3.4196386E+2
 8.0688773E+7, 7.6438935E+0, 4.7386420E+2
 8.0688853E+7, 7.6540179E+0, 5.8133852E+2
 8.0688933E+7, 7.6641422E+0, 6.8392771E+2
 8.0689013E+7, 7.6742666E+0, 7.5720567E+2
 8.0689093E+7, 7.6843909E+0, 8.1827062E+2
 8.0689173E+7, 7.6945153E+0, 8.8910604E+2
 8.0689253E+7, 7.7046397E+0, 9.7948217E+2
 8.0689333E+7, 7.7147640E+0, 1.0552027E+3
 8.0689413E+7, 7.7248884E+0, 1.0967269E+3
 8.0689493E+7, 7.7350128E+0, 1.1626770E+3
 8.0689573E+7, 7.7451371E+0, 1.1675622E+3
 8.0689653E+7, 7.7552615E+0, 1.1968734E+3
 8.0689733E+7, 7.7653858E+0, 1.1871030E+3
 8.0689813E+7, 7.7755102E+0, 1.1455789E+3
 8.0689893E+7, 7.7856346E+0, 1.1431363E+3
 8.0689973E+7, 7.7957589E+0, 1.0527601E+3
 8.0690053E+7, 7.8058833E+0, 1.0576453E+3
 8.0690133E+7, 7.8160077E+0, 9.6971178E+2
 8.0690213E+7, 7.8261320E+0, 9.2330241E+2
 8.0690293E+7, 7.8362564E+0, 8.7200779E+2
 8.0690373E+7, 7.8463807E+0, 7.6697606E+2
 8.0690453E+7, 7.8565051E+0, 6.9858330E+2
 8.0690533E+7, 7.8666295E+0, 6.2286270E+2
 8.0690613E+7, 7.8767538E+0, 5.3248656E+2
 8.0690693E+7, 7.8868782E+0, 4.9829018E+2
 8.0690773E+7, 7.8970026E+0, 4.1279921E+2
 8.0690853E+7, 7.9071269E+0, 3.9814362E+2
 8.0690933E+7, 7.9172513E+0, 3.4929165E+2
 8.0691013E+7, 7.9273756E+0, 2.8822666E+2
 8.0691093E+7, 7.9375000E+0, 2.7845627E+2
 8.0691173E+7, 7.9476244E+0, 2.3204690E+2
 8.0691253E+7, 7.9577487E+0, 2.5647289E+2
 8.0691333E+7, 7.9678731E+0, 2.5158769E+2
 8.0691413E+7, 7.9779974E+0, 2.9066926E+2
 8.0691493E+7, 7.9881218E+0, 3.1998047E+2
 8.0691573E+7, 7.9982462E+0, 3.1021005E+2
 8.0691653E+7, 8.0083705E+0, 3.4929165E+2
 8.0691733E+7, 8.0184949E+0, 3.9814362E+2
 8.0691813E+7, 8.0286193E+0, 4.4699562E+2
 8.0691893E+7, 8.0387436E+0, 5.2271616E+2
 8.0691973E+7, 8.0488680E+0, 5.5691254E+2
 8.0692053E+7, 8.0589923E+0, 6.4973134E+2
 8.0692133E+7, 8.0691167E+0, 7.5232047E+2
 8.0692213E+7, 8.0792411E+0, 8.2804102E+2
 8.0692293E+7, 8.0893654E+0, 8.7200779E+2
 8.0692373E+7, 8.0994898E+0, 9.1353202E+2
 8.0692453E+7, 8.1096142E+0, 9.7703958E+2
 8.0692533E+7, 8.1197385E+0, 1.0112360E+3
 8.0692613E+7, 8.1298629E+0, 1.0527601E+3
 8.0692693E+7, 8.1399872E+0, 1.0869565E+3
 8.0692773E+7, 8.1501116E+0, 1.1016121E+3
 8.0692853E+7, 8.1602360E+0, 1.1455789E+3
 8.0692933E+7, 8.1703603E+0, 1.1455789E+3
 8.0693013E+7, 8.1804847E+0, 1.1577919E+3
 8.0693093E+7, 8.1906091E+0, 1.1577919E+3
 8.0693173E+7, 8.2007334E+0, 1.1235955E+3
 8.0693253E+7, 8.2108578E+0, 1.1235955E+3
 8.0693333E+7, 8.2209821E+0, 1.0527601E+3
 8.0693413E+7, 8.2311065E+0, 9.7703958E+2
 8.0693493E+7, 8.2412309E+0, 9.0376163E+2
 8.0693573E+7, 8.2513552E+0, 7.6697606E+2
 8.0693653E+7, 8.2614796E+0, 6.7904252E+2
 8.0693733E+7, 8.2716040E+0, 5.4714215E+2
 8.0693813E+7, 8.2817283E+0, 4.1768441E+2
 8.0693893E+7, 8.2918527E+0, 3.1021005E+2
 8.0693973E+7, 8.3019770E+0, 2.4181730E+2
 8.0694053E+7, 8.3121014E+0, 2.6135808E+2
 8.0694133E+7, 8.3222258E+0, 2.5647289E+2
 8.0694213E+7, 8.3323501E+0, 2.7845627E+2
 8.0694293E+7, 8.3424745E+0, 3.2730827E+2
 8.0694373E+7, 8.3525989E+0, 3.5661945E+2
 8.0694453E+7, 8.3627232E+0, 4.5920861E+2
 8.0694533E+7, 8.3728476E+0, 5.3981435E+2
 8.0694613E+7, 8.3829719E+0, 6.5461653E+2
 8.0694693E+7, 8.3930963E+0, 7.6453346E+2
 8.0694773E+7, 8.4032207E+0, 8.3292621E+2
 8.0694853E+7, 8.4133450E+0, 9.5749879E+2
 8.0694933E+7, 8.4234694E+0, 1.0063508E+3
 8.0695013E+7, 8.4335937E+0, 1.0845139E+3
 8.0695093E+7, 8.4437181E+0, 1.1944308E+3
 8.0695173E+7, 8.4538425E+0, 1.1675622E+3
 8.0695253E+7, 8.4639668E+0, 1.1944308E+3
 8.0695333E+7, 8.4740912E+0, 1.1773326E+3
 8.0695413E+7, 8.4842156E+0, 1.1480215E+3
 8.0695493E+7, 8.4943399E+0, 1.0967269E+3
 8.0695573E+7, 8.5044643E+0, 1.0087934E+3
 8.0695653E+7, 8.5145886E+0, 9.8925257E+2
 8.0695733E+7, 8.5247130E+0, 8.6712259E+2
 8.0695813E+7, 8.5348374E+0, 8.0361503E+2
 8.0695893E+7, 8.5449617E+0, 6.8881291E+2
 8.0695973E+7, 8.5550861E+0, 6.3751835E+2
 8.0696053E+7, 8.5652105E+0, 6.0087931E+2
 8.0696133E+7, 8.5753348E+0, 4.7874939E+2
 8.0696213E+7, 8.5854592E+0, 4.0547141E+2
 8.0696293E+7, 8.5955835E+0, 3.0776745E+2
 8.0696373E+7, 8.6057079E+0, 2.5158769E+2
 8.0696453E+7, 8.6158323E+0, 2.6380068E+2
 8.0696533E+7, 8.6259566E+0, 3.1998047E+2
 8.0696613E+7, 8.6360810E+0, 3.0288225E+2
 8.0696693E+7, 8.6462054E+0, 3.9570102E+2
 8.0696773E+7, 8.6563297E+0, 4.1279921E+2
 8.0696853E+7, 8.6664541E+0, 5.1783097E+2
 8.0696933E+7, 8.6765784E+0, 5.9599411E+2
 8.0697013E+7, 8.6867028E+0, 6.9125551E+2
 8.0697093E+7, 8.6968272E+0, 7.5476307E+2
 8.0697173E+7, 8.7069515E+0, 8.2559842E+2
 8.0697253E+7, 8.7170759E+0, 9.3551540E+2
 8.0697333E+7, 8.7272003E+0, 1.0039082E+3
 8.0697413E+7, 8.7373246E+0, 1.0674157E+3
 8.0697493E+7, 8.7474490E+0, 1.1162677E+3
 8.0697573E+7, 8.7575733E+0, 1.1406937E+3
 8.0697653E+7, 8.7676977E+0, 1.1724474E+3
 8.0697733E+7, 8.7778221E+0, 1.1773326E+3
 8.0697813E+7, 8.7879464E+0, 1.1822178E+3
 8.0697893E+7, 8.7980708E+0, 1.1822178E+3
 8.0697973E+7, 8.8081952E+0, 1.1577919E+3
 8.0698053E+7, 8.8183195E+0, 1.1358085E+3
 8.0698133E+7, 8.8284439E+0, 1.0747435E+3
 8.0698309E+7, 8.8385682E+0, 9.9413776E+2
 8.0698389E+7, 8.8486926E+0, 9.2574501E+2
 8.0698469E+7, 8.8588170E+0, 8.6956519E+2
 8.0698549E+7, 8.8689413E+0, 7.0835370E+2
 8.0698629E+7, 8.8790657E+0, 6.0576451E+2
 8.0698709E+7, 8.8891901E+0, 4.8851979E+2
 8.0698790E+7, 8.8993144E+0, 4.1035661E+2
 8.0698870E+7, 8.9094388E+0, 3.2486567E+2
 8.0698961E+7, 8.9195631E+0, 2.6868588E+2
 8.0699041E+7, 8.9296875E+0, 2.2960430E+2
 8.0699121E+7, 8.9398119E+0, 2.8089887E+2
 8.0699201E+7, 8.9499362E+0, 3.2242307E+2
 8.0699286E+7, 8.9600606E+0, 4.1279921E+2
 8.0699366E+7, 8.9701849E+0, 4.5188081E+2
 8.0699446E+7, 8.9803093E+0, 5.0561798E+2
 8.0699526E+7, 8.9904337E+0, 5.9355152E+2
 8.0699606E+7, 9.0005580E+0, 6.4973134E+2
 8.0699686E+7, 9.0106824E+0, 7.9140204E+2
 8.0699766E+7, 9.0208068E+0, 8.1094283E+2
 8.0699907E+7, 9.0309311E+0, 9.1108942E+2
 8.0699988E+7, 9.0410555E+0, 1.0136786E+3
 8.0700068E+7, 9.0511798E+0, 1.0747435E+3
 8.0700207E+7, 9.0613042E+0, 1.0820713E+3
 8.0700287E+7, 9.0714286E+0, 1.1358085E+3
 8.0700367E+7, 9.0815529E+0, 1.1284807E+3
 8.0700447E+7, 9.0916773E+0, 1.1284807E+3
 8.0700527E+7, 9.1018017E+0, 1.1235955E+3
 8.0700607E+7, 9.1119260E+0, 1.0820713E+3
 8.0700687E+7, 9.1220504E+0, 1.0942843E+3
 8.0700767E+7, 9.1321747E+0, 1.0258915E+3
 8.0700847E+7, 9.1422991E+0, 9.8925257E+2
 8.0700927E+7, 9.1524235E+0, 8.9399123E+2
 8.0701007E+7, 9.1625478E+0, 8.2804102E+2
 8.0701087E+7, 9.1726722E+0, 7.8895944E+2
 8.0701167E+7, 9.1827966E+0, 6.8881291E+2
 8.0701247E+7, 9.1929209E+0, 6.1797750E+2
 8.0701327E+7, 9.2030453E+0, 5.6179774E+2
 8.0701407E+7, 9.2131696E+0, 5.0561798E+2
 8.0701487E+7, 9.2232940E+0, 4.6409380E+2
 8.0701567E+7, 9.2334184E+0, 3.8593063E+2
 8.0701647E+7, 9.2435427E+0, 3.1998047E+2
 8.0701727E+7, 9.2536671E+0, 2.7112848E+2
 8.0701807E+7, 9.2637915E+0, 2.4914509E+2
 8.0701887E+7, 9.2739158E+0, 2.6135808E+2
 8.0701967E+7, 9.2840402E+0, 2.4181730E+2
 8.0702047E+7, 9.2941645E+0, 2.7112848E+2
 8.0702127E+7, 9.3042889E+0, 2.9555446E+2
